"","year","category","winner","entity"
"10821",2016,"DOCUMENTARY (Feature)","False","13th"
"10822",2016,"DOCUMENTARY (Short Subject)","False","Extremis"
"10823",2016,"DOCUMENTARY (Short Subject)","False","4.1 Miles"
"10824",2016,"DOCUMENTARY (Short Subject)","False","Joe's Violin"
"10825",2016,"DOCUMENTARY (Short Subject)","False","Watani: My Homeland"
"10826",2016,"DOCUMENTARY (Short Subject)","True","The White Helmets"
"10827",2016,"FILM EDITING","False","Arrival"
"10828",2016,"FILM EDITING","True","Hacksaw Ridge"
"10829",2016,"FILM EDITING","False","Hell or High Water"
"10830",2016,"FILM EDITING","False","La La Land"
"10831",2016,"FILM EDITING","False","Moonlight"
"10832",2016,"FOREIGN LANGUAGE FILM","False","Land of Mine"
"10833",2016,"FOREIGN LANGUAGE FILM","False","A Man Called Ove"
"10834",2016,"FOREIGN LANGUAGE FILM","True","The Salesman"
"10835",2016,"FOREIGN LANGUAGE FILM","False","Tanna"
"10836",2016,"FOREIGN LANGUAGE FILM","False","Toni Erdmann"
"10837",2016,"MAKEUP AND HAIRSTYLING","False","A Man Called Ove"
"10838",2016,"MAKEUP AND HAIRSTYLING","False","Star Trek Beyond"
"10839",2016,"MAKEUP AND HAIRSTYLING","True","Suicide Squad"
"10840",2016,"MUSIC (Original Score)","False","Jackie"
"10841",2016,"MUSIC (Original Score)","True","La La Land"
"10842",2016,"MUSIC (Original Score)","False","Lion"
"10843",2016,"MUSIC (Original Score)","False","Moonlight"
"10844",2016,"MUSIC (Original Score)","False","Passengers"
"10845",2016,"MUSIC (Original Song)","False","La La Land"
"10846",2016,"MUSIC (Original Song)","False","Trolls"
"10847",2016,"MUSIC (Original Song)","True","La La Land"
"10848",2016,"MUSIC (Original Song)","False","Jim: The James Foley Story"
"10849",2016,"MUSIC (Original Song)","False","Moana"
"10850",2016,"BEST PICTURE","False","Arrival"
"10851",2016,"BEST PICTURE","False","Fences"
"10852",2016,"BEST PICTURE","False","Hacksaw Ridge"
"10853",2016,"BEST PICTURE","False","Hell or High Water"
"10854",2016,"BEST PICTURE","False","Hidden Figures"
"10855",2016,"BEST PICTURE","False","La La Land"
"10856",2016,"BEST PICTURE","False","Lion"
"10857",2016,"BEST PICTURE","False","Manchester by the Sea"
"10858",2016,"BEST PICTURE","True","Moonlight"
"10859",2016,"PRODUCTION DESIGN","False","Arrival"
"10860",2016,"PRODUCTION DESIGN","False","Fantastic Beasts and Where to Find Them"
"10861",2016,"PRODUCTION DESIGN","False","Hail, Caesar!"
"10862",2016,"PRODUCTION DESIGN","True","La La Land"
"10863",2016,"PRODUCTION DESIGN","False","Passengers"
"10864",2016,"SHORT FILM (Animated)","False","Blind Vaysha"
"10865",2016,"SHORT FILM (Animated)","False","Borrowed Time"
"10866",2016,"SHORT FILM (Animated)","False","Pear Cider and Cigarettes"
"10867",2016,"SHORT FILM (Animated)","False","Pearl"
"10868",2016,"SHORT FILM (Animated)","True","Piper"
"10869",2016,"SHORT FILM (Live Action)","False","Ennemis Intérieurs"
"10870",2016,"SHORT FILM (Live Action)","False","La Femme et le TGV"
"10871",2016,"SHORT FILM (Live Action)","False","Silent Nights"
"10872",2016,"SHORT FILM (Live Action)","True","Sing"
"10873",2016,"SHORT FILM (Live Action)","False","Timecode"
"10874",2016,"SOUND EDITING","True","Arrival"
"10875",2016,"SOUND EDITING","False","Deepwater Horizon"
"10876",2016,"SOUND EDITING","False","Hacksaw Ridge"
"10877",2016,"SOUND EDITING","False","La La Land"
"10878",2016,"SOUND EDITING","False","Sully"
"10879",2016,"SOUND MIXING","False","Arrival"
"10880",2016,"SOUND MIXING","True","Hacksaw Ridge"
"10881",2016,"SOUND MIXING","False","La La Land"
"10882",2016,"SOUND MIXING","False","Rogue One: A Star Wars Story"
"10883",2016,"SOUND MIXING","False","13 Hours: The Secret Soldiers of Benghazi"
"10884",2016,"VISUAL EFFECTS","False","Deepwater Horizon"
"10885",2016,"VISUAL EFFECTS","False","Doctor Strange"
"10886",2016,"VISUAL EFFECTS","True","The Jungle Book"
"10887",2016,"VISUAL EFFECTS","False","Kubo and the Two Strings"
"10888",2016,"VISUAL EFFECTS","False","Rogue One: A Star Wars Story"
"10889",2016,"WRITING (Adapted Screenplay)","False","Arrival"
"10890",2016,"WRITING (Adapted Screenplay)","False","Fences"
"10891",2016,"WRITING (Adapted Screenplay)","False","Hidden Figures"
"10892",2016,"WRITING (Adapted Screenplay)","False","Lion"
"10893",2016,"WRITING (Adapted Screenplay)","True","Moonlight"
"10894",2016,"WRITING (Original Screenplay)","False","Hell or High Water"
"10895",2016,"WRITING (Original Screenplay)","False","La La Land"
"10896",2016,"WRITING (Original Screenplay)","False","The Lobster"
"10897",2016,"WRITING (Original Screenplay)","True","Manchester by the Sea"
"10898",2016,"WRITING (Original Screenplay)","False","20th Century Women"
"10899",2016,"HONORARY AWARD","True","To Jackie Chan, an international film star who has captivated millions with his wit, boundless energy and unparalleled athletic artistry."
"10900",2016,"HONORARY AWARD","True","To Anne V. Coates, in recognition of a film editing career of remarkable breadth and exceptional collaborative achievement."
"10901",2016,"HONORARY AWARD","True","To Lynn Stalmaster, a true pioneer whose keen insight and inspired creativity transformed the art of motion picture casting."
"10902",2016,"HONORARY AWARD","True","To Frederick Wiseman, whose masterful and distinctive documentaries examine the familiar and reveal the unexpected."
"10903",2016,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To ARRI for the pioneering design and engineering of the Super 35 format Alexa digital camera system."
"10904",2016,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To RED DIGITAL CINEMA for the pioneering design and evolution of the RED Epic digital cinema cameras with upgradeable full-frame image sensors."
"10905",2016,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To SONY for the development of the F65 CineAlta camera with its pioneering high-resolution imaging sensor, excellent dynamic range, and full 4K output."
"10906",2016,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To PANAVISION and SONY for the conception and development of the groundbreaking Genesis digital motion picture camera."
"10907",2016,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To MARCOS FAJARDO for the creative vision and original implementation of the Arnold Renderer, and to CHRISTOPHER KULLA, ALAN KING, THIAGO IZE and CLIFFORD STEIN for their highly optimized geometry engine and novel ray-tracing algorithms which unify the rendering of curves, surfaces, volumetrics and subsurface scattering as developed at Sony Pictures Imageworks and Solid Angle SL."
"10908",2016,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To VLADIMIR KOYLAZOV for the original concept, design and implementation of V-Ray from Chaos Group."
"10909",2016,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To LUCA FASCIONE, J.P. LEWIS and IAIN MATTHEWS for the design, engineering, and development of the FACETS facial performance capture and solving system at Weta Digital."
"10910",2016,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To STEVEN ROSENBLUTH, JOSHUA BARRATT, ROBERT NOLTY and ARCHIE TE for the engineering and development of the Concept Overdrive motion system."
"10911",2016,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To THOMSON GRASS VALLEY for the design and engineering of the pioneering Viper FilmStream digital camera system."
"10912",2016,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To LARRY GRITZ for the design, implementation and dissemination of Open Shading Language (OSL)."
"10913",2016,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To CARL LUDWIG, EUGENE TROUBETZKOY and MAURICE VAN SWAAIJ for the pioneering development of the CGI Studio renderer at Blue Sky Studios."
"10914",2016,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To BRIAN WHITED for the design and development of the Meander drawing system at Walt Disney Animation Studios."
"10915",2016,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To MARK RAPPAPORT for the concept, design and development, to SCOTT OSHITA for the motion analysis and CAD design, to JEFF CRUTS for the development of the faux-hair finish techniques, and to TODD MINOBE for the character articulation and drive-train mechanisms, of the Creature Effects Animatronic Horse Puppet."
"10916",2016,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To GLENN SANDERS and HOWARD STARK for the design and engineering of the Zaxcom Digital Wireless Microphone System."
"10917",2016,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To DAVID THOMAS, LAWRENCE E. FISHER and DAVID BUNDY for the design, development and engineering of the Lectrosonics Digital Hybrid Wireless Microphone System."
"10918",2016,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To PARAG HAVALDAR for the development of expression-based facial performance-capture technology at Sony Pictures Imageworks."
"10919",2016,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To NICHOLAS APOSTOLOFF and GEOFF WEDIG for the design and development of animation rig-based facial performance-capture systems at ImageMovers Digital and Digital Domain."
"10920",2016,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To KIRAN BHAT, MICHAEL KOPERWAS, BRIAN CANTWELL and PAIGE WARNER for the design and development of the ILM facial performance-capture solving system."
"10921",2017,"ACTOR IN A LEADING ROLE","False","Timothée Chalamet"
"10922",2017,"ACTOR IN A LEADING ROLE","False","Daniel Day-Lewis"
"10923",2017,"ACTOR IN A LEADING ROLE","False","Daniel Kaluuya"
"10924",2017,"ACTOR IN A LEADING ROLE","True","Gary Oldman"
"10925",2017,"ACTOR IN A LEADING ROLE","False","Denzel Washington"
"10926",2017,"ACTOR IN A SUPPORTING ROLE","False","Willem Dafoe"
"10927",2017,"ACTOR IN A SUPPORTING ROLE","False","Woody Harrelson"
"10928",2017,"ACTOR IN A SUPPORTING ROLE","False","Richard Jenkins"
"10929",2017,"ACTOR IN A SUPPORTING ROLE","False","Christopher Plummer"
"10930",2017,"ACTOR IN A SUPPORTING ROLE","True","Sam Rockwell"
"10931",2017,"ACTRESS IN A LEADING ROLE","False","Sally Hawkins"
"10932",2017,"ACTRESS IN A LEADING ROLE","True","Frances McDormand"
"10933",2017,"ACTRESS IN A LEADING ROLE","False","Margot Robbie"
"10934",2017,"ACTRESS IN A LEADING ROLE","False","Saoirse Ronan"
"10935",2017,"ACTRESS IN A LEADING ROLE","False","Meryl Streep"
"10936",2017,"ACTRESS IN A SUPPORTING ROLE","False","Mary J. Blige"
"10937",2017,"ACTRESS IN A SUPPORTING ROLE","True","Allison Janney"
"10938",2017,"ACTRESS IN A SUPPORTING ROLE","False","Lesley Manville"
"10939",2017,"ACTRESS IN A SUPPORTING ROLE","False","Laurie Metcalf"
"10940",2017,"ACTRESS IN A SUPPORTING ROLE","False","Octavia Spencer"
"10941",2017,"ANIMATED FEATURE FILM","False","The Boss Baby"
"10942",2017,"ANIMATED FEATURE FILM","False","The Breadwinner"
"10943",2017,"ANIMATED FEATURE FILM","True","Coco"
"10944",2017,"ANIMATED FEATURE FILM","False","Ferdinand"
"10945",2017,"ANIMATED FEATURE FILM","False","Loving Vincent"
"10946",2017,"CINEMATOGRAPHY","True","Blade Runner 2049"
"10947",2017,"CINEMATOGRAPHY","False","Darkest Hour"
"10948",2017,"CINEMATOGRAPHY","False","Dunkirk"
"10949",2017,"CINEMATOGRAPHY","False","Mudbound"
"10950",2017,"CINEMATOGRAPHY","False","The Shape of Water"
"10951",2017,"COSTUME DESIGN","False","Beauty and the Beast"
"10952",2017,"COSTUME DESIGN","False","Darkest Hour"
"10953",2017,"COSTUME DESIGN","True","Phantom Thread"
"10954",2017,"COSTUME DESIGN","False","The Shape of Water"
"10955",2017,"COSTUME DESIGN","False","Victoria & Abdul"
"10956",2017,"DIRECTING","False","Dunkirk"
"10957",2017,"DIRECTING","False","Get Out"
"10958",2017,"DIRECTING","False","Lady Bird"
"10959",2017,"DIRECTING","False","Phantom Thread"
"10960",2017,"DIRECTING","True","The Shape of Water"
"10961",2017,"DOCUMENTARY (Feature)","False","Abacus: Small Enough to Jail"
"10962",2017,"DOCUMENTARY (Feature)","False","Faces Places"
"10963",2017,"DOCUMENTARY (Feature)","True","Icarus"
"10964",2017,"DOCUMENTARY (Feature)","False","Last Men in Aleppo"
"10965",2017,"DOCUMENTARY (Feature)","False","Strong Island"
"10966",2017,"DOCUMENTARY (Short Subject)","False","Edith+Eddie"
"10967",2017,"DOCUMENTARY (Short Subject)","True","Heaven Is a Traffic Jam on the 405"
"10968",2017,"DOCUMENTARY (Short Subject)","False","Heroin(e)"
"10969",2017,"DOCUMENTARY (Short Subject)","False","Knife Skills"
"10970",2017,"DOCUMENTARY (Short Subject)","False","Traffic Stop"
"10971",2017,"FILM EDITING","False","Baby Driver"
"10972",2017,"FILM EDITING","True","Dunkirk"
"10973",2017,"FILM EDITING","False","I, Tonya"
"10974",2017,"FILM EDITING","False","The Shape of Water"
"10975",2017,"FILM EDITING","False","Three Billboards Outside Ebbing, Missouri"
"10976",2017,"FOREIGN LANGUAGE FILM","True","A Fantastic Woman"
"10977",2017,"FOREIGN LANGUAGE FILM","False","The Insult"
"10978",2017,"FOREIGN LANGUAGE FILM","False","Loveless"
"10979",2017,"FOREIGN LANGUAGE FILM","False","On Body and Soul"
"10980",2017,"FOREIGN LANGUAGE FILM","False","The Square"
"10981",2017,"MAKEUP AND HAIRSTYLING","True","Darkest Hour"
"10982",2017,"MAKEUP AND HAIRSTYLING","False","Victoria & Abdul"
"10983",2017,"MAKEUP AND HAIRSTYLING","False","Wonder"
"10984",2017,"MUSIC (Original Score)","False","Dunkirk"
"10985",2017,"MUSIC (Original Score)","False","Phantom Thread"
"10986",2017,"MUSIC (Original Score)","True","The Shape of Water"
"10987",2017,"MUSIC (Original Score)","False","Star Wars: The Last Jedi"
"10988",2017,"MUSIC (Original Score)","False","Three Billboards Outside Ebbing, Missouri"
"10989",2017,"MUSIC (Original Song)","False","Mudbound"
"10990",2017,"MUSIC (Original Song)","False","Call Me by Your Name"
"10991",2017,"MUSIC (Original Song)","True","Coco"
"10992",2017,"MUSIC (Original Song)","False","Marshall"
"10993",2017,"MUSIC (Original Song)","False","The Greatest Showman"
"10994",2017,"BEST PICTURE","False","Call Me by Your Name"
"10995",2017,"BEST PICTURE","False","Darkest Hour"
"10996",2017,"BEST PICTURE","False","Dunkirk"
"10997",2017,"BEST PICTURE","False","Get Out"
"10998",2017,"BEST PICTURE","False","Lady Bird"
"10999",2017,"BEST PICTURE","False","Phantom Thread"
"11000",2017,"BEST PICTURE","False","The Post"
"11001",2017,"BEST PICTURE","True","The Shape of Water"
"11002",2017,"BEST PICTURE","False","Three Billboards Outside Ebbing, Missouri"
"11003",2017,"PRODUCTION DESIGN","False","Beauty and the Beast"
"11004",2017,"PRODUCTION DESIGN","False","Blade Runner 2049"
"11005",2017,"PRODUCTION DESIGN","False","Darkest Hour"
"11006",2017,"PRODUCTION DESIGN","False","Dunkirk"
"11007",2017,"PRODUCTION DESIGN","True","The Shape of Water"
"11008",2017,"SHORT FILM (Animated)","True","Dear Basketball"
"11009",2017,"SHORT FILM (Animated)","False","Garden Party"
"11010",2017,"SHORT FILM (Animated)","False","Lou"
"11011",2017,"SHORT FILM (Animated)","False","Negative Space"
"11012",2017,"SHORT FILM (Animated)","False","Revolting Rhymes"
"11013",2017,"SHORT FILM (Live Action)","False","DeKalb Elementary"
"11014",2017,"SHORT FILM (Live Action)","False","The Eleven O'Clock"
"11015",2017,"SHORT FILM (Live Action)","False","My Nephew Emmett"
"11016",2017,"SHORT FILM (Live Action)","True","The Silent Child"
"11017",2017,"SHORT FILM (Live Action)","False","Watu Wote/All of Us"
"11018",2017,"SOUND EDITING","False","Baby Driver"
"11019",2017,"SOUND EDITING","False","Blade Runner 2049"
"11020",2017,"SOUND EDITING","True","Dunkirk"
"11021",2017,"SOUND EDITING","False","The Shape of Water"
"11022",2017,"SOUND EDITING","False","Star Wars: The Last Jedi"
"11023",2017,"SOUND MIXING","False","Baby Driver"
"11024",2017,"SOUND MIXING","False","Blade Runner 2049"
"11025",2017,"SOUND MIXING","True","Dunkirk"
"11026",2017,"SOUND MIXING","False","The Shape of Water"
"11027",2017,"SOUND MIXING","False","Star Wars: The Last Jedi"
"11028",2017,"VISUAL EFFECTS","True","Blade Runner 2049"
"11029",2017,"VISUAL EFFECTS","False","Guardians of the Galaxy Vol. 2"
"11030",2017,"VISUAL EFFECTS","False","Kong: Skull Island"
"11031",2017,"VISUAL EFFECTS","False","Star Wars: The Last Jedi"
"11032",2017,"VISUAL EFFECTS","False","War for the Planet of the Apes"
"11033",2017,"WRITING (Adapted Screenplay)","True","Call Me by Your Name"
"11034",2017,"WRITING (Adapted Screenplay)","False","The Disaster Artist"
"11035",2017,"WRITING (Adapted Screenplay)","False","Logan"
"11036",2017,"WRITING (Adapted Screenplay)","False","Molly's Game"
"11037",2017,"WRITING (Adapted Screenplay)","False","Mudbound"
"11038",2017,"WRITING (Original Screenplay)","False","The Big Sick"
"11039",2017,"WRITING (Original Screenplay)","True","Get Out"
"11040",2017,"WRITING (Original Screenplay)","False","Lady Bird"
"11041",2017,"WRITING (Original Screenplay)","False","The Shape of Water"
"11042",2017,"WRITING (Original Screenplay)","False","Three Billboards Outside Ebbing, Missouri"
"11043",2017,"SPECIAL AWARD","True","To Alejandro G. Iñárritu's CARNE y ARENA virtual reality installation, in recognition of a visionary and powerful experience in storytelling."
"11044",2017,"HONORARY AWARD","True","To Charles Burnett, a resolutely independent and influential film pioneer who has chronicled the lives of black Americans with eloquence and insight."
"11045",2017,"HONORARY AWARD","True","To Owen Roizman, whose expansive visual style and technical innovation have advanced the art of cinematography."
